uuid,dem_education_level,dem_full_time_job,normalized_job_code
dd30d230-dcf0-0133-cf47-0a81e8b09a82,medium,yes,76385cb24e831b3364279b9de5641d8f
c53166d0-d8dc-0133-9d36-0a81e8b09a82,high,yes,679fb7003e0aedc14891fcd15dd846c5
851e6d00-da3a-0133-dcc7-0a81e8b09a82,medium,yes,dac2e921c1f887d9efc4c06fa33c1397
e8246170-da52-0133-bb3f-0a81e8b09a82,high,no,
db53d7b0-d8c7-0133-9dbc-0a81e8b09a82,high,no,
620c75f0-d8d7-0133-1c8c-0a81e8b09a82,medium,no,
b9020110-d8dc-0133-9d18-0a81e8b09a82,medium,no,
a1ef0ec0-d8cc-0133-6207-0a81e8b09a82,medium,yes,d4624ed8068d24948e18303212593cd6
32dc7e70-d993-0133-6715-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
d2320310-dbe0-0133-4a18-0a81e8b09a82,,no,
7b09f040-d8eb-0133-9f41-0a81e8b09a82,low,yes,7bb15eefb19ed09c59349baad7e8469e
53b71570-d8dd-0133-5bb9-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
1bd2ecb0-da5b-0133-560c-0a81e8b09a82,medium,yes,1a281bf4bd1fe9b2a6e464e508bea167
c012da50-d8ca-0133-5c43-0a81e8b09a82,medium,yes,a003702c0cea282e17967772dd83de5e
b6a68c40-d901-0133-c60f-0a81e8b09a82,high,yes,ac47656fd51c2cd8037057262c910dc4
03069410-da47-0133-0ffb-0a81e8b09a82,high,yes,ccd7528fb38f16077360c5b67c9700c4
1b343a20-dcc9-0133-f343-0a81e8b09a82,high,yes,e49986dae76619a3941d280ee14d38ae
5abb96f0-da06-0133-09bb-0a81e8b09a82,low,no,
7e8cdbd0-d9c6-0133-931b-0a81e8b09a82,high,yes,a003702c0cea282e17967772dd83de5e
4c37a250-d8ef-0133-10cf-0a81e8b09a82,low,yes,a12a16280e22220f9354333f6fe1b22a
cb56a080-d965-0133-f726-0a81e8b09a82,low,yes,1295a187473fd2f53427769fc7a4c02e
e504b440-d9a9-0133-82ea-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
f831e7d0-d9c3-0133-fc00-0a81e8b09a82,low,yes,38a15ceadcdd6d4db16a88fa1a72b083
30e31d40-d8f4-0133-aad0-0a81e8b09a82,high,yes,861a9b9151e11362eb3c77ca914172d0
60624250-d9c2-0133-2da0-0a81e8b09a82,low,yes,f842344417ed2fc226d9cc00f9562458
300785a0-dba3-0133-2dc2-0a81e8b09a82,medium,yes,90c5430dbc810aec8695af2f1f4c42e8
71837800-da3c-0133-e38a-0a81e8b09a82,low,yes,781f5d3a80812531fdc81125a527a626
a029c080-da46-0133-0d23-0a81e8b09a82,medium,yes,77d124811ae6887bd4ff42b0e2b49116
7cf0c9f0-d99d-0133-9317-0a81e8b09a82,,no,
70e43c30-da2f-0133-a6aa-0a81e8b09a82,high,yes,901740e84d1a4760e440b039adac9df2
161b07b0-db10-0133-0eba-0a81e8b09a82,,no,
150f9d60-d963-0133-41a9-0a81e8b09a82,high,yes,141ddda0f613da65a280521247de0e9f
c4b4a4a0-d92b-0133-3951-0a81e8b09a82,high,yes,141ddda0f613da65a280521247de0e9f
a1747b50-d901-0133-c5e6-0a81e8b09a82,high,yes,d71c4164c99a5f9bca773e755a72f40f
e67785f0-dd77-0133-7afd-0a81e8b09a82,high,no,
3dc88800-da5c-0133-0fb0-0a81e8b09a82,medium,no,
c3fe8620-dbcb-0133-9e52-0a81e8b09a82,high,yes,76385cb24e831b3364279b9de5641d8f
449a2870-db43-0133-88b0-0a81e8b09a82,high,yes,41ba88cfd476ee8d5e3d9f7cea62f051
3de3e680-da6e-0133-e129-0a81e8b09a82,,yes,897ef18a9321616495831a4b4b0c1bb2
8c95f9a0-d9cd-0133-1068-0a81e8b09a82,high,yes,375017ea3a1a97f5ea676def873bb25b
b338b3a0-d9fe-0133-235b-0a81e8b09a82,medium,no,
bab87db0-d987-0133-3ee5-0a81e8b09a82,medium,no,
dc61e650-d8f2-0133-5ba9-0a81e8b09a82,medium,yes,41ba88cfd476ee8d5e3d9f7cea62f051
f050bee0-d8e7-0133-c069-0a81e8b09a82,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c
84f2a660-da33-0133-aac9-0a81e8b09a82,high,no,
760c5bd0-d8d2-0133-5cde-0a81e8b09a82,high,yes,90c5430dbc810aec8695af2f1f4c42e8
42847270-d9bb-0133-b41b-0a81e8b09a82,high,yes,e55556364d2096578fd153e9800e826f
bfd071d0-d8ce-0133-682b-0a81e8b09a82,no,no,
ced0a890-d8c4-0133-8579-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
f65264c0-d96e-0133-07d7-0a81e8b09a82,medium,yes,894ca61c22718617c7e2404f582153da
9c7af740-d950-0133-5add-0a81e8b09a82,high,yes,d06dfb43c95b585a89ae556c9221b573
08c7da70-d8d0-0133-5593-0a81e8b09a82,medium,yes,77d124811ae6887bd4ff42b0e2b49116
cef7cf30-da3c-0133-c394-0a81e8b09a82,medium,no,
160cb970-d967-0133-ae67-0a81e8b09a82,medium,yes,16b67d7f57698455aefbc1ae1b358b50
91f054c0-d99d-0133-9365-0a81e8b09a82,low,yes,5e2bfe1fb8451158ff488c673535980c
fec5bfb0-da4f-0133-c3d3-0a81e8b09a82,medium,yes,2616d64becb4f2c478dd42f501bbfbff
a7fac2c0-dd95-0133-b081-0a81e8b09a82,high,no,
1dc4d9e0-da17-0133-a0d5-0a81e8b09a82,high,yes,141ddda0f613da65a280521247de0e9f
de1579e0-d8e2-0133-b719-0a81e8b09a82,high,yes,dac2e921c1f887d9efc4c06fa33c1397
984210d0-d977-0133-0b91-0a81e8b09a82,medium,no,
88a75d20-d8e8-0133-c1ff-0a81e8b09a82,low,yes,c1b670eba9ccb65e7c99f7da116d5b9c
a37fa230-d8ed-0133-3b60-0a81e8b09a82,high,no,
a04f75d0-d8ef-0133-117c-0a81e8b09a82,high,yes,c34f03aa0a9c6edbe8ec50f4fa3687a8
74dc4570-dce2-0133-cf91-0a81e8b09a82,,yes,ced804d972b03cca6d523ec8925a7943
b3c1afb0-da71-0133-c9bd-0a81e8b09a82,,no,
6149a650-da28-0133-732f-0a81e8b09a82,high,no,
cacfcec0-da29-0133-4483-0a81e8b09a82,low,yes,049a3f3a2b5f85cb2971ba77ad66e10c
d3e25550-d966-0133-faf9-0a81e8b09a82,low,no,
dd25c0c0-d985-0133-3646-0a81e8b09a82,high,yes,894ca61c22718617c7e2404f582153da
813b41d0-d964-0133-4546-0a81e8b09a82,high,yes,5e93fd1a58c8a67b295f69d87d1a940d
896021f0-d979-0133-54db-0a81e8b09a82,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c
8dab76a0-d989-0133-9d47-0a81e8b09a82,low,no,
30d4df60-da54-0133-8cd3-0a81e8b09a82,low,yes,679fb7003e0aedc14891fcd15dd846c5
d83834f0-d8d4-0133-63bb-0a81e8b09a82,low,no,
21a55390-d97d-0133-0b19-0a81e8b09a82,low,no,
63e24d60-d9cb-0133-0b53-0a81e8b09a82,medium,yes,004431b0c1ce29ff6145307fa23f3f98
341f2d60-d99c-0133-afd1-0a81e8b09a82,medium,yes,04c27c76b463a917800549cf88a59961
68404690-d996-0133-7218-0a81e8b09a82,low,yes,fcaf4aac737e53ad24b9f32f08b8740f
169e9170-d963-0133-41af-0a81e8b09a82,medium,no,
af7b3120-da47-0133-14b0-0a81e8b09a82,low,yes,a12a16280e22220f9354333f6fe1b22a
45ae18c0-dcb4-0133-804b-0a81e8b09a82,high,yes,132aa9e82c5d4c8a395342d0a6e22c5c
41b95510-d9c5-0133-2b03-0a81e8b09a82,,yes,8a7a3f1bce0958ae9f090683e5a925b7
df136720-da3c-0133-c3e0-0a81e8b09a82,high,yes,38a15ceadcdd6d4db16a88fa1a72b083
484f84c0-d975-0133-380e-0a81e8b09a82,high,yes,76b0ba6af40991629e20dff36edd02a5
e3c3b420-dce9-0133-553b-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
9dfb85f0-dd64-0133-8d56-0a81e8b09a82,high,yes,76385cb24e831b3364279b9de5641d8f
4dcbe290-d9a0-0133-9ff1-0a81e8b09a82,high,yes,477b53ef09d37f098d5ed74f47fcbaec
1f289e90-db8f-0133-dd6b-0a81e8b09a82,medium,yes,dfea9e8bc3c565ff9e64d4288b1c423d
239fbea0-da34-0133-8b23-0a81e8b09a82,low,yes,3def30a9bc4356164176ba909f40bab8
124f2280-dab8-0133-9dd1-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
7fbed5e0-d946-0133-155a-0a81e8b09a82,medium,yes,41b2978a2c07c5f477e60f26372d6c85
e352cef0-d9e3-0133-f24c-0a81e8b09a82,medium,yes,dac2e921c1f887d9efc4c06fa33c1397
fa767120-da23-0133-ef73-0a81e8b09a82,high,yes,477b53ef09d37f098d5ed74f47fcbaec
b08fb7d0-da21-0133-e58e-0a81e8b09a82,high,yes,fcaf4aac737e53ad24b9f32f08b8740f
ed5a98b0-dcb8-0133-9e0c-0a81e8b09a82,low,no,
70001f70-db97-0133-488f-0a81e8b09a82,high,yes,437e4414c78611a270a5cedb4b4c0eed
dcaded00-dcbc-0133-ff7a-0a81e8b09a82,high,no,
8425f8d0-d93c-0133-bf66-0a81e8b09a82,high,yes,1a281bf4bd1fe9b2a6e464e508bea167
132cfbf0-d99a-0133-1a73-0a81e8b09a82,medium,yes,a003702c0cea282e17967772dd83de5e
7b068650-d9b6-0133-9799-0a81e8b09a82,high,yes,894ca61c22718617c7e2404f582153da
30bd7ca0-d992-0133-6250-0a81e8b09a82,high,no,
b71a9f90-d9a8-0133-0bff-0a81e8b09a82,medium,yes,fcaf4aac737e53ad24b9f32f08b8740f
7a68a2a0-da42-0133-5fd8-0a81e8b09a82,high,yes,cc2b26cc436bea36bda3bdd7367c411a
2466e2b0-d93a-0133-bc06-0a81e8b09a82,high,yes,d06dfb43c95b585a89ae556c9221b573
865f61b0-d9ab-0133-1b85-0a81e8b09a82,low,yes,05bb9a333a66d6eb151e253623efe1c0
58bca5a0-db97-0133-4841-0a81e8b09a82,high,yes,141ddda0f613da65a280521247de0e9f
73a217e0-dd67-0133-6514-0a81e8b09a82,medium,no,
06d7d530-db95-0133-9fb8-0a81e8b09a82,medium,yes,90c5430dbc810aec8695af2f1f4c42e8
2540a720-d8ee-0133-3cc2-0a81e8b09a82,,no,
affb0bc0-dc05-0133-e036-0a81e8b09a82,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c
b3606ec0-d9ef-0133-ab1a-0a81e8b09a82,medium,yes,a2a9fbe67b4aa2b551ba0f3adac90a99
a197d1f0-dcbe-0133-45b6-0a81e8b09a82,medium,no,
cf884af0-d8de-0133-6017-0a81e8b09a82,high,yes,cc2b26cc436bea36bda3bdd7367c411a
e3051410-da69-0133-06e9-0a81e8b09a82,high,yes,edc64316da9707432443c7a4461abe6c
d62ab890-dcbb-0133-185c-0a81e8b09a82,high,yes,a003702c0cea282e17967772dd83de5e
ecccc760-d9a5-0133-53e5-0a81e8b09a82,medium,yes,ec3d88b2fd083b870b8c5a603898ed39
771369a0-da62-0133-38a0-0a81e8b09a82,high,yes,ec3d88b2fd083b870b8c5a603898ed39
289cadc0-d8ec-0133-a148-0a81e8b09a82,,yes,cc2b26cc436bea36bda3bdd7367c411a
ea697b90-daf0-0133-4079-0a81e8b09a82,low,yes,dac2e921c1f887d9efc4c06fa33c1397
b437c9a0-d9ae-0133-2da7-0a81e8b09a82,high,no,
e3527d90-dabf-0133-c379-0a81e8b09a82,high,yes,f1fb62e4c97f4f5cd5001877cb94379e
6d648410-d93d-0133-c03d-0a81e8b09a82,medium,yes,a003702c0cea282e17967772dd83de5e
b8fb7930-da8b-0133-58b6-0a81e8b09a82,high,no,
bdeafd30-d964-0133-4628-0a81e8b09a82,high,yes,6cf4d336112984368f83181ac5ffe948
d0eeb550-da6a-0133-0d4e-0a81e8b09a82,medium,no,
6bd1ea00-d967-0133-71b4-0a81e8b09a82,,yes,894ca61c22718617c7e2404f582153da
2565a610-da33-0133-a908-0a81e8b09a82,medium,yes,141ddda0f613da65a280521247de0e9f
ea45d510-d8e7-0133-c04d-0a81e8b09a82,medium,yes,76b0ba6af40991629e20dff36edd02a5
3b76c840-d8cb-0133-5df0-0a81e8b09a82,medium,yes,36ac256201657eeaa67ee95aaae3cd54
58b33a50-d94a-0133-1b44-0a81e8b09a82,,no,
05817a30-d981-0133-a27a-0a81e8b09a82,high,yes,1a281bf4bd1fe9b2a6e464e508bea167
22278ab0-d9be-0133-bec7-0a81e8b09a82,low,yes,ccd7528fb38f16077360c5b67c9700c4
0d616ac0-d8d5-0133-6442-0a81e8b09a82,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c
4720fd30-d8fe-0133-bf67-0a81e8b09a82,medium,yes,0de6170ccbed08e62b2e5862d5846a43
1c1acfa0-d96e-0133-04c3-0a81e8b09a82,high,yes,73d251075a710326ae436d9819246377
39a904e0-dcb2-0133-9526-0a81e8b09a82,low,no,
78bc9910-d942-0133-c751-0a81e8b09a82,,no,
3acf4850-db8f-0133-dd8e-0a81e8b09a82,,yes,775190277a849cba701b306a7b374c0a
0b637cd0-da1d-0133-f24e-0a81e8b09a82,,no,
12217f70-dcc4-0133-f45d-0a81e8b09a82,medium,no,
5a6254c0-d947-0133-16c8-0a81e8b09a82,low,no,
d98f6e00-d9ba-0133-feaf-0a81e8b09a82,low,yes,76b0ba6af40991629e20dff36edd02a5
986dbff0-da1b-0133-eca7-0a81e8b09a82,high,yes,77d124811ae6887bd4ff42b0e2b49116
71755e50-da3a-0133-dc75-0a81e8b09a82,high,yes,76385cb24e831b3364279b9de5641d8f
d2fd6220-d955-0133-8a6c-0a81e8b09a82,medium,yes,bdf4dcd92089bc17345de83f4d06090f
4734b9c0-dabb-0133-a276-0a81e8b09a82,high,no,
d64de250-da81-0133-67c7-0a81e8b09a82,high,yes,38a15ceadcdd6d4db16a88fa1a72b083
0774c100-d8e7-0133-bdc6-0a81e8b09a82,no,no,
54452a80-daeb-0133-8351-0a81e8b09a82,medium,yes,437e4414c78611a270a5cedb4b4c0eed
4b294100-da20-0133-feda-0a81e8b09a82,high,no,
21c97fd0-d94f-0133-5869-0a81e8b09a82,high,yes,fcaf4aac737e53ad24b9f32f08b8740f
2a7a21a0-d98c-0133-edd4-0a81e8b09a82,high,no,
e2fde2e0-da85-0133-e1bc-0a81e8b09a82,high,yes,847165cfda6b1dc82ae22b967da8af2f
b4111310-d8ef-0133-11ac-0a81e8b09a82,medium,yes,e2f68bf748aea2c7d2254550c0c92b23
59d8b950-da6c-0133-7ae9-0a81e8b09a82,high,yes,5db2c8d6539f983e1ca3d7c5b939e190
72ce1620-d9a5-0133-a9eb-0a81e8b09a82,,no,
70dfe4c0-d8d7-0133-1ccb-0a81e8b09a82,,no,
085329a0-d8d5-0133-642d-0a81e8b09a82,medium,no,
8ee4f070-d93a-0133-bc96-0a81e8b09a82,medium,yes,a003702c0cea282e17967772dd83de5e
fa7c67c0-d8e2-0133-b74a-0a81e8b09a82,,no,
96743440-d966-0133-fa31-0a81e8b09a82,high,no,
e9e5d3d0-dcc5-0133-bfc7-0a81e8b09a82,medium,no,
9c34dd60-d977-0133-0b9c-0a81e8b09a82,high,yes,b24ece3300d2f8ab34f9553e531183d6
361facf0-d9cc-0133-0cec-0a81e8b09a82,medium,yes,1a281bf4bd1fe9b2a6e464e508bea167
20e68c30-dce3-0133-d1f7-0a81e8b09a82,high,yes,b24ece3300d2f8ab34f9553e531183d6
80248b80-d950-0133-5a9e-0a81e8b09a82,low,yes,b24ece3300d2f8ab34f9553e531183d6
add437f0-da1c-0133-f126-0a81e8b09a82,low,yes,6bf4290b983d58ce153af610008846c9
cdd68c80-d98c-0133-f022-0a81e8b09a82,high,yes,679fb7003e0aedc14891fcd15dd846c5
ea1140e0-d983-0133-7cfd-0a81e8b09a82,medium,no,
f6f42190-db2e-0133-6f87-0a81e8b09a82,high,yes,141ddda0f613da65a280521247de0e9f
a5569240-d985-0133-3530-0a81e8b09a82,high,yes,f8984e50675cf61e5ac1ea8f661e0ab2
29f59a00-d8dc-0133-9b9f-0a81e8b09a82,medium,yes,d4624ed8068d24948e18303212593cd6
8ccddd90-dcb1-0133-91a5-0a81e8b09a82,medium,yes,e7b3e1c6a32c7247cd4857e4c3574165
5bd6bb90-dd59-0133-0360-0a81e8b09a82,high,yes,f1fb62e4c97f4f5cd5001877cb94379e
eb126470-d982-0133-78a5-0a81e8b09a82,low,yes,f36c6ada3a808453a0bf241c74a4e994
611ad8c0-d963-0133-4256-0a81e8b09a82,high,yes,d06dfb43c95b585a89ae556c9221b573
33524b70-d91a-0133-25c9-0a81e8b09a82,low,yes,3161063d378eecc4581c5cdee46a2a6c
10c7bd30-db55-0133-ed7a-0a81e8b09a82,medium,yes,e2f68bf748aea2c7d2254550c0c92b23
42bf5910-dd6a-0133-ec6f-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
4ed6a960-d958-0133-6737-0a81e8b09a82,high,no,
e168c3f0-dcb7-0133-724c-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
e4fd8be0-d935-0133-b88f-0a81e8b09a82,high,no,
122e4c40-dac7-0133-beb4-0a81e8b09a82,high,yes,36675c937946c8a4fc5de7d0b4c850de
531c8ec0-dc5c-0133-a908-0a81e8b09a82,medium,yes,a12a16280e22220f9354333f6fe1b22a
3d920510-d8c6-0133-55ea-0a81e8b09a82,high,yes,90c5430dbc810aec8695af2f1f4c42e8
cdfecee0-d8db-0133-9a9a-0a81e8b09a82,high,yes,d4624ed8068d24948e18303212593cd6
3bf61ce0-dacc-0133-7878-0a81e8b09a82,medium,yes,f1fc61f279e3ad14863e582ca6fdc473
03fa99d0-dcb5-0133-849f-0a81e8b09a82,high,yes,d4624ed8068d24948e18303212593cd6
a6e1b870-d99b-0133-5c1e-0a81e8b09a82,high,yes,897ef18a9321616495831a4b4b0c1bb2
5d887e70-dcb0-0133-a776-0a81e8b09a82,medium,yes,00bff17fca67555d8d86e8ead86dcd70
ca497c20-db1d-0133-5235-0a81e8b09a82,low,no,
43352760-d8c9-0133-a1ce-0a81e8b09a82,high,yes,2173ff3afd8d28192f7cf119af201940
80c8fe50-d9b8-0133-d79e-0a81e8b09a82,medium,yes,90c5430dbc810aec8695af2f1f4c42e8
6c8ccdd0-dcb8-0133-eecc-0a81e8b09a82,high,yes,f5bc91b67dc30ad204158092116c4ed2
e782a8a0-db8b-0133-d633-0a81e8b09a82,low,yes,375017ea3a1a97f5ea676def873bb25b
44867ca0-da63-0133-3e22-0a81e8b09a82,,no,
8eadbfb0-da24-0133-f21a-0a81e8b09a82,,yes,3833bd699e7afe4665b595f282da0387
eb9dd700-d8f4-0133-ac61-0a81e8b09a82,medium,yes,41b2978a2c07c5f477e60f26372d6c85
8b5fd2c0-da25-0133-6654-0a81e8b09a82,medium,no,
1df54ae0-da5d-0133-5d33-0a81e8b09a82,high,yes,e55556364d2096578fd153e9800e826f
f6c04510-d95e-0133-781a-0a81e8b09a82,medium,no,
e33080f0-da40-0133-de93-0a81e8b09a82,high,yes,5e93fd1a58c8a67b295f69d87d1a940d
7c0bfe80-db9c-0133-9582-0a81e8b09a82,,no,
423e7220-dcb7-0133-6efa-0a81e8b09a82,low,no,
27b8dc80-db2b-0133-cfdc-0a81e8b09a82,high,yes,679fb7003e0aedc14891fcd15dd846c5
7103d030-da1e-0133-f7a4-0a81e8b09a82,medium,yes,6408c0d7c7faa4ced47fbc8474698126
1698e570-daac-0133-a130-0a81e8b09a82,high,no,
5eeb5420-d952-0133-67ee-0a81e8b09a82,medium,yes,775190277a849cba701b306a7b374c0a
4ad941e0-d947-0133-16a3-0a81e8b09a82,medium,no,
257721b0-d967-0133-aea7-0a81e8b09a82,high,yes,1f8576bdffa64f492405d02b842c41a6
c8e572c0-d8d3-0133-60c9-0a81e8b09a82,high,yes,07b7555fa790debaf5b04d1409ad5f11
61fb8e50-dd73-0133-69dc-0a81e8b09a82,high,yes,5e93fd1a58c8a67b295f69d87d1a940d
2dc65d20-d9f4-0133-336c-0a81e8b09a82,high,yes,dac2e921c1f887d9efc4c06fa33c1397
ea129d40-d946-0133-15ea-0a81e8b09a82,medium,yes,e49986dae76619a3941d280ee14d38ae
c12bfac0-d8d1-0133-5ac2-0a81e8b09a82,high,yes,f36c6ada3a808453a0bf241c74a4e994
41648830-d989-0133-9bff-0a81e8b09a82,medium,yes,1f8576bdffa64f492405d02b842c41a6
64034500-d989-0133-9c95-0a81e8b09a82,high,yes,edc64316da9707432443c7a4461abe6c
d66deb00-d9f7-0133-043f-0a81e8b09a82,medium,yes,16b67d7f57698455aefbc1ae1b358b50
665e9dc0-d9b3-0133-1b53-0a81e8b09a82,high,yes,ec3d88b2fd083b870b8c5a603898ed39
596e0eb0-d9a2-0133-fcd6-0a81e8b09a82,high,yes,e605336f5a43949cb6b18054fd1937f1
82903d60-dcb7-0133-705b-0a81e8b09a82,high,no,
bdf3e370-dcc4-0133-f804-0a81e8b09a82,,yes,781f5d3a80812531fdc81125a527a626
918912f0-da1e-0133-f815-0a81e8b09a82,high,no,
5b7db680-d990-0133-5a34-0a81e8b09a82,high,yes,b24ece3300d2f8ab34f9553e531183d6
94a7a280-d8c4-0133-84c7-0a81e8b09a82,medium,no,
07c62410-dac3-0133-ca4c-0a81e8b09a82,,no,
52091e80-dcb4-0133-808c-0a81e8b09a82,medium,yes,ced804d972b03cca6d523ec8925a7943
6d743e60-db84-0133-b78e-0a81e8b09a82,high,yes,c3b5ebd7b88c20786f11e87846c7d6ae
e989f5b0-da15-0133-9d11-0a81e8b09a82,medium,no,
93c837a0-d969-0133-791e-0a81e8b09a82,high,yes,e55556364d2096578fd153e9800e826f
cf7561e0-d956-0133-8c9d-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
40999e20-d9a8-0133-d0b6-0a81e8b09a82,high,yes,a003702c0cea282e17967772dd83de5e
b609d5d0-da77-0133-7b72-0a81e8b09a82,medium,no,
d9ede660-db49-0133-51dd-0a81e8b09a82,high,yes,6408c0d7c7faa4ced47fbc8474698126
3ca4c450-d996-0133-7167-0a81e8b09a82,high,yes,c1b670eba9ccb65e7c99f7da116d5b9c
65b2d800-dcb5-0133-86ec-0a81e8b09a82,low,yes,77d124811ae6887bd4ff42b0e2b49116
28981d50-da74-0133-10b2-0a81e8b09a82,high,no,
504e7e80-d96b-0133-7f26-0a81e8b09a82,high,yes,b24ece3300d2f8ab34f9553e531183d6
72c3fbb0-d939-0133-bb40-0a81e8b09a82,high,yes,a12a16280e22220f9354333f6fe1b22a
2432f5e0-d995-0133-f8ab-0a81e8b09a82,high,no,
5eb6f8d0-d97a-0133-57be-0a81e8b09a82,high,yes,e2f68bf748aea2c7d2254550c0c92b23
0cb450e0-d8ee-0133-3c77-0a81e8b09a82,medium,yes,679fb7003e0aedc14891fcd15dd846c5
0adabf00-da1a-0133-ab84-0a81e8b09a82,high,yes,ac47656fd51c2cd8037057262c910dc4
2ca7a620-d9b8-0133-d638-0a81e8b09a82,medium,yes,a33662485eb4ad97096183db945308f4
b9d6fa10-da59-0133-d524-0a81e8b09a82,low,no,
f2ee7970-d9a5-0133-5405-0a81e8b09a82,no,yes,5db2c8d6539f983e1ca3d7c5b939e190
0bd91940-da72-0133-cc15-0a81e8b09a82,low,no,
9345f720-da43-0133-66d4-0a81e8b09a82,high,yes,499f9d9b6722342608656559b15abd90
de89a8e0-da68-0133-6874-0a81e8b09a82,high,yes,569da68cdcac43a3b4a0126ea9170570
43972bc0-d8e9-0133-c3e5-0a81e8b09a82,high,yes,e55556364d2096578fd153e9800e826f
bfe43f70-d98a-0133-a289-0a81e8b09a82,high,yes,c1b670eba9ccb65e7c99f7da116d5b9c
9c630dd0-da4d-0133-7939-0a81e8b09a82,no,no,
5a4c6010-da0f-0133-fd65-0a81e8b09a82,,yes,3161063d378eecc4581c5cdee46a2a6c
c7c0edf0-d990-0133-5c78-0a81e8b09a82,high,yes,45033f83b6e0309eca9bcd76917f15d0
d94abba0-da7b-0133-8b94-0a81e8b09a82,high,yes,0de6170ccbed08e62b2e5862d5846a43
906b2800-dcc6-0133-c410-0a81e8b09a82,medium,yes,970eb38c7b3eb080466052ea994af189
a7a67330-dcb7-0133-7102-0a81e8b09a82,high,yes,00bff17fca67555d8d86e8ead86dcd70
90567fb0-da2e-0133-8573-0a81e8b09a82,high,yes,76385cb24e831b3364279b9de5641d8f
a7d57e80-dae8-0133-4631-0a81e8b09a82,medium,yes,d0abc47e83e7d85921e113f85175547a
48c01070-d963-0133-4229-0a81e8b09a82,medium,yes,3161063d378eecc4581c5cdee46a2a6c
26badec0-db21-0133-0cba-0a81e8b09a82,high,no,
eb1eead0-dba1-0133-293d-0a81e8b09a82,medium,yes,631bc3a12ed11340fc94ebfffa8f5f4e
2e3b7160-db15-0133-f3b7-0a81e8b09a82,low,yes,e2f68bf748aea2c7d2254550c0c92b23
bf078250-da49-0133-fefa-0a81e8b09a82,high,yes,38a15ceadcdd6d4db16a88fa1a72b083
24c995c0-da84-0133-da10-0a81e8b09a82,medium,no,
2c3f1690-d979-0133-fb1a-0a81e8b09a82,high,yes,2ca138b991c50dc6696238e5ad800142
284fa4e0-dc4e-0133-0cd6-0a81e8b09a82,medium,yes,775190277a849cba701b306a7b374c0a
270c0850-da2f-0133-a52c-0a81e8b09a82,high,yes,781f5d3a80812531fdc81125a527a626
d46d0020-d9b3-0133-2e35-0a81e8b09a82,high,no,
e517a500-da59-0133-d65d-0a81e8b09a82,high,yes,ec3d88b2fd083b870b8c5a603898ed39
ba7fea30-d94b-0133-8b1a-0a81e8b09a82,high,yes,2173ff3afd8d28192f7cf119af201940
8b540900-dcb2-0133-96cf-0a81e8b09a82,low,yes,679fb7003e0aedc14891fcd15dd846c5
2d85cef0-d8ce-0133-6670-0a81e8b09a82,medium,no,
72aab790-d928-0133-3618-0a81e8b09a82,low,no,
b8bbf1d0-d948-0133-18ea-0a81e8b09a82,medium,yes,569da68cdcac43a3b4a0126ea9170570
2c7c98a0-da21-0133-9fc8-0a81e8b09a82,medium,no,
e4283b80-d9b6-0133-995b-0a81e8b09a82,medium,no,
b41a1380-d934-0133-4342-0a81e8b09a82,medium,yes,16b67d7f57698455aefbc1ae1b358b50
33f56b10-d8c8-0133-9eea-0a81e8b09a82,medium,yes,36675c937946c8a4fc5de7d0b4c850de
19ffee50-dcae-0133-f07f-0a81e8b09a82,medium,no,
471cc810-da09-0133-211f-0a81e8b09a82,medium,yes,861a9b9151e11362eb3c77ca914172d0
b34d6680-d95b-0133-60d4-0a81e8b09a82,medium,yes,559a21f836c93876f31b60e6d10656a7
b2305440-da53-0133-893a-0a81e8b09a82,low,yes,3833bd699e7afe4665b595f282da0387
5585b980-d973-0133-fa28-0a81e8b09a82,high,yes,ac9f868b5c3e7cb3f31bcead5dadeb71
0cac1590-dd56-0133-edfb-0a81e8b09a82,medium,yes,0de6170ccbed08e62b2e5862d5846a43
056af650-da2c-0133-495d-0a81e8b09a82,medium,yes,775190277a849cba701b306a7b374c0a
2aa22a70-da5e-0133-66f2-0a81e8b09a82,medium,no,
cec59750-d98a-0133-a2c1-0a81e8b09a82,high,yes,067c85859a63aa6f1c8c936904124dd6
700c16c0-dd2a-0133-6e7c-0a81e8b09a82,high,yes,996da29c84f5eed00da40c230f4c4078
1c69aba0-d8e0-0133-af5c-0a81e8b09a82,high,yes,e49986dae76619a3941d280ee14d38ae
802970a0-d957-0133-657b-0a81e8b09a82,low,yes,3def30a9bc4356164176ba909f40bab8
